year,circulating_supply,emission_rate,block_reward,annual_emissions,dl_weight,df_weight,compute_security_pool,domain_library_pool,data_feed_pool,pro_miners_pct,enterprise_pct,retail_pct
6.0,65678724900.26921,0.06122547131108285,118.35803325943586,1244179645.6231897,0.16493612051035916,0.4350638794896408,47.34321330377435,19.521514837047413,51.4933051186141,12.000000000000002,32.24680602551796,55.75319397448204
6.041666666666666,65730565718.836845,0.06071994338229411,117.08132628837122,1230758901.9433582,0.16462817028606186,0.4353718297139381,46.83253051534849,19.274884521519944,50.97391125150277,12.000000000000002,32.2314085143031,55.768591485696895
6.083333333333333,65781847339.75115,0.06022226397333032,115.82790397246923,1217582926.5585966,0.1643265693236481,0.4356734306763519,46.3311615889877,19.033602091744818,50.463140291736714,12.000000000000002,32.21632846618241,55.78367153381759
6.125,65832579961.69109,0.05973226379865537,114.5971892947637,1204645653.866556,0.16403118671518768,0.4359688132848123,45.83887571790548,18.797512954245093,49.96080062261312,12.000000000000002,32.20155933575939,55.79844066424061
6.166666666666666,65882773530.6022,0.05924977820945799,113.38862314509674,1191941206.501257,0.16374189425178645,0.43625810574821355,45.3554492580387,18.566467940380093,49.46670594667795,12.000000000000002,32.18709471258932,55.81290528741067
6.208333333333333,65932437747.53976,0.058774647040772544,112.20166365649554,1179463888.3570812,0.16345856636793785,0.4365414336320621,44.880665462598216,18.340323085388317,48.980675108509004,12.000000000000002,32.17292831839689,55.827071681603115
6.25,65981582076.2213,0.05830671446446109,111.03578557001661,1167208177.9120147,0.16318108008702223,0.4368189199129777,44.414314228006646,18.118939417626308,48.50253192438366,12.000000000000002,32.15905400435111,55.840945995648894
6.291666666666666,66030215750.300964,0.0578458288478013,109.89047962667509,1155168721.8356085,0.1629093149679296,0.4370906850320704,43.95619185067004,17.90218275747886,48.03210501852619,12.000000000000002,32.14546574839648,55.854534251603525
6.333333333333333,66078347780.37745,0.05739184261743848,108.76525198515233,1143340328.8679214,0.16264315305278293,0.43735684694721705,43.506100794060934,17.689923525445632,47.56922766564576,12.0,32.13215765263915,55.86784234736085
6.375,66125986960.74695,0.056944612128470004,107.65962366404304,1131717963.9564204,0.16238247881573925,0.4376175211842607,43.06384946561722,17.48203655893693,47.11373763948889,12.0,32.11912394078696,55.88087605921302
6.416666666666666,66173141875.9118,0.05650399753844244,106.57313000747025,1120296742.6385274,0.16212717911284658,0.4378728208871534,42.6292520029881,17.278400937337818,46.66547706714434,12.0,32.10635895564233,55.89364104435768
6.458333333333333,66219820906.85507,0.05606986268605224,105.50532017296017,1109071925.6581573,0.16187714313293433,0.43812285686706565,42.20212806918407,17.078899814924338,46.224292288851764,12.000000000000002,32.09385715664671,55.90614284335328
6.5,66266032237.09083,0.05564207497435083,104.45575664052649,1098038913.8052144,0.1616322623495166,0.43836773765048337,41.7823026562106,16.88342026123884,45.79003372307705,12.000000000000002,32.081613117475825,55.918386882524175
6.541666666666666,66311783858.49938,0.055220505258263185,103.42401474196699,1087193242.967557,0.16139243047368682,0.4386075695263132,41.369605896786794,16.69185310855247,45.362555736627726,12.0,32.06962152368434,55.93037847631565
6.583333333333333,66357083576.95636,0.054805027736240255,102.40968220943265,1076530579.385556,0.16115754340798388,0.4388424565920161,40.963872883773064,16.504092806064477,44.941716519595104,12.000000000000002,32.05787717039919,55.942122829600805
6.625,66401939017.76409,0.05439551984587106,101.41235874237107,1066046715.0998046,0.16092749920120927,0.4390725007987907,40.56494349694843,16.32003728050567,44.52737796491697,12.0,32.04637496006046,55.95362503993954
